Month,Day,Year,Day,Time,AM/PM,Show Name,Title,Season,Episode,Rating,New?,Description
5,27,2018,Sunday,8:00,AM ,Special,WWII In HD: The Air War,998,998,PG,N,"The untold story of the American 8th Air Force's bloody battle to defeat the German Luftwaffe in the months leading up to D-Day. Told through the gripping, first person accounts of three American airmen and Stars & Stripes reporter Andy Rooney, this special showcases breathtaking aerial combat--original, color footage, never before seen by most Americans--of the B-17s Flying Fortresses, P-47 Thunderbolts and P-51 Mustangs on missions such as Regensburg, Schweinfurt and Berlin. Never-before-seen 8mm footage of the airmen on the bases, the devastation in Germany, and the Luftwaffe perspective is also highlighted. Flying 25,000 feet above the earth in oxygen-devoid air, and temperatures as low as 50 below zero, the 8th Air Force fought a war unlike anything ever before experienced. By the end, they would suffer more than 26,000 combat deaths--more than the US Marines lost in all of World War II. Narrated by Emmy® nominated actor, Rob Lowe."
5,27,2018,Sunday,9:30,AM ,Special,"Tora, Tora, Tora: The Real Story of Pearl Harbor",998,998,PG,N,"December 7, 1941, was an historical turning point--the world was forever changed after the fateful Japanese attack against the US fleet at Pearl Harbor, Hawaii. It resulted from a combination of interrelated and complicated factors--and at any point, the dangerous operation could have been called off before its commander radioed back the code words ""Tora, Tora, Tora"" (Tiger, Tiger, Tiger), which meant complete surprise had been achieved. Here is the real story of the ""Day of Infamy""."
5,27,2018,Sunday,10:00,AM ,SIX,Mission Debrief,2,0,14,N,"In a recap special looking back on season 1 of SIX, Bear and Chase discuss Rip's time as Team Leader, telling us everything there is to know about the man Seal Team Six risked their lives to save."
5,27,2018,Sunday,11:00,AM ,Special,"Tora, Tora, Tora: The Real Story of Pearl Harbor",998,998,PG,N,"December 7, 1941, was an historical turning point--the world was forever changed after the fateful Japanese attack against the US fleet at Pearl Harbor, Hawaii. It resulted from a combination of interrelated and complicated factors--and at any point, the dangerous operation could have been called off before its commander radioed back the code words ""Tora, Tora, Tora"" (Tiger, Tiger, Tiger), which meant complete surprise had been achieved. Here is the real story of the ""Day of Infamy""."
5,27,2018,Sunday,11:30,AM ,SIX,Mission Debrief,2,0,14,N,"In a recap special looking back on season 1 of SIX, Bear and Chase discuss Rip's time as Team Leader, telling us everything there is to know about the man Seal Team Six risked their lives to save."
5,27,2018,Sunday,12:30,PM,N,U-571,998,998,PG,N,"Movie. World War II submarine thriller about a group of American sailors who try to pull off a daring scheme to steal Enigma, the Germans' top-secret coding device--a scheme that has only a small chance of succeeding and a big chance of getting them killed. Stars Matthew McConaughey, Bill Paxton, Harvey Keitel, and David Keith. (2000)"
5,27,2018,Sunday,1:00,PM,Navy SEALs: America's Secret Warriors,Part 1,1,1,14,N,"An in-depth, behind-the-curtain look at one of the most elite fighting forces in the world. Part 1 takes us through the incredible history of the SEAL's predecessors in WWII and Korea--the underwater demolition teams that helped secure the beaches of Normandy and the Pacific--through their evolution into elite warriors, fighting in the jungles of Vietnam, the formation of SEAL Team 6, executing secret missions in Panama and Grenada, all the way up to 9-11-- the event that will change the way America fights wars."
5,27,2018,Sunday,3:00,PM,Navy SEALs: America's Secret Warriors,Part 2,1,2,14,N,"Part 2 continues the evolution of the SEALs as they become the tip of America's spear in the War on Terror. They go from months and years in between missions to almost daily raids in Afghanistan and Iraq. The secret warriors also successfully execute high-profile missions like the rescue of Captain Phillips from pirates, the rescue of Jessica Buchanan in Somalia, and, of course, the raid on Osama bin Laden's compound in Pakistan."
5,27,2018,Sunday,5:00,PM,American Pickers,,9,8,PG,N,"With Civil War relics and bargain basement prices, the guys scour an extraordinary New Jersey collection. After years of searching, Mike finally zeroes in on a rare 1911 Harley motor he needs to complete a rustoration project, but there's a catch. Later, housed in a small-town church, Dave's heavenly stockpile features retro relics and unbeatable prices."
5,27,2018,Sunday,6:00,PM,American Pickers,Great Minds Ink Alike,13,11,PG,N,"In Louisiana, Danielle calls the shots from HQ when the guys find themselves in over their heads; Frank strikes a side deal that leaves a permanent mark."
5,27,2018,Sunday,7:00,PM,American Pickers,"Red, White and Blues",13,17,PG,N,"The guys unearth a music jackpot in an old general store, and a hoarder house holds on to its secrets."
5,27,2018,Sunday,8:00,PM,American Pickers: Bonus Buys,Honoring Our Veterans,2,41,PG,Y,"(Enhanced; 4-hour episode.) In Chicago, Mike and Frank find a massive warehouse filled with cast off treasures including some superstar sports memorabilia that are a total slam dunk. In Detroit, Mike acquires a Purple Heart along with a very special mission. The guys have their work cut out for them on a huge property with more custom '32 Fords than they have ever seen in one place, and Danielle attempts an important military mission. Then, the guys explore a stash of ultra-rare motorcycle parts found behind a secret wall, and they find the ultimate aviation collectible -- a propeller linked to Charles Lindbergh."
5,28,2018,Monday,12:03,AM ,American Pickers: Bonus Buys,Honoring Our Veterans,2,41,PG,Y,"(Enhanced; 4-hour episode.) In Chicago, Mike and Frank find a massive warehouse filled with cast off treasures including some superstar sports memorabilia that are a total slam dunk. In Detroit, Mike acquires a Purple Heart along with a very special mission. The guys have their work cut out for them on a huge property with more custom '32 Fords than they have ever seen in one place, and Danielle attempts an important military mission. Then, the guys explore a stash of ultra-rare motorcycle parts found behind a secret wall, and they find the ultimate aviation collectible -- a propeller linked to Charles Lindbergh."
5,28,2018,Monday,4:02,AM ,888,888,888,888,888,888,888
5,28,2018,Monday,4:30,AM ,888,888,888,888,888,888,888
5,28,2018,Monday,5:00,AM ,888,888,888,888,888,888,888
5,28,2018,Monday,5:30,AM ,888,888,888,888,888,888,888
5,28,2018,Monday,6:00,AM ,888,888,888,888,888,888,888
5,28,2018,Monday,6:30,AM ,888,888,888,888,888,888,888
5,28,2018,Monday,7:00,AM ,SIX,Mission Debrief,2,0,14,N,"In a recap special looking back on season 1 of SIX, Bear and Chase discuss Rip's time as Team Leader, telling us everything there is to know about the man Seal Team Six risked their lives to save."
5,28,2018,Monday,8:00,AM ,Special,Wake Island: The Alamo of the Pacific,998,998,PG,N,"It's a story of survival on a desert island--and it helped change the course of WWII! Within hours of the 1941 attack on Pearl Harbor, about 1,600 US marines and civilians found themselves under surprise attack from Japan on a tiny Pacific Island. In a 2-hour special, we take six survivors of the siege of Wake Island back to the scene of their heroic stand. They retrace those horrific days in which they suffered eventual capture, beatings, and imprisonment--yet survived to tell their stories."
5,28,2018,Monday,10:00,AM ,Special,WW2 From Space,998,998,PG,N,"This spectacular two-hour special delivers the tipping points of World War II as you've never seen them before. The key editorial feature of the program is an all-seeing CGI eye; a satellite, flying above earth, bringing a new visual approach to the biggest conflict of all time. Flying through space and time from above, we'll see these monumental moments in their global context, bringing new information to the forefront and explaining how a nation ranked 19th in the world's militaries in 1939, emerged six years later as the planet's only atomic superpower. Our view from above means we can re-interpret WWII; placing key events in perspective, flying around the world to show the importance of simultaneity, revealing the hidden ripple effects of crucial incidents, and re-creating ground-breaking moments that could never have been captured on camera."
5,28,2018,Monday,12:00,PM,Vietnam in HD,The Beginning (1964-1965)/Search & Destroy (1966-1967),1,1,14,N,"In 1965, Operation Rolling Thunder roars across the skies over North Vietnam and the first U.S. ground troops land in the South. American soldiers are outnumbered in the Ia Drang Valley, the first major battle of the war. Then, American troops launch widespread ""search and destroy"" operations; body count, not territory, becomes the measure of success in Vietnam. Charles Brown fights for survival on the bloody slopes of Hill 875 and at home, the American public begins to question U.S. military strategy. Narrated by Emmy® nominated actor Michael C. Hall."
5,28,2018,Monday,2:00,PM,Vietnam in HD,The Tet Offensive (1968)/An Endless War (1968-1969),1,3,14,N,"The enemy gains ground when the massive Tet Offensive catches the Americans by surprise. At Khe Sanh and Pleiku, U.S. troops are under siege. Americans mount a counteroffensive but the shock of the assault ignites anti-war fervor at home. Then, the turmoil of 1968 helps Nixon win the presidency. Troop strength in Vietnam peaks and the draft accelerates. Karl Marlantes endures bitter jungle fighting on Hill 484, and draftee Arthur Wiknik gets a grim introduction to combat on ""Hamburger Hill"". But shortly after ""winning"" both hills, US troops abandon them."
5,28,2018,Monday,4:00,PM,Vietnam in HD,A Changing War (1969-1970)/Peace with Honor (1971-1975),1,5,14,N,"Troop withdrawals begin as the Americans train their ARVN allies to take over the war. Gery Benedetti patrols the hostile waters of the Mekong Delta. James Anderson leads a battalion into Cambodia after Nixon's controversial order. Don DeVore struggles to survive a fierce night attack, and Anne Purcell gets promising news about her husband. Then, Bob Clewell's helicopter crew comes under intense fire in one of the final operations of the war. Joe Galloway returns to Vietnam and in Washington, D.C., Barry Romo throws down his medals in protest. The last American troops return home and POW wife Anne Purcell awaits word of her husband's fate. The fall of Saigon brings the unification of Vietnam."
5,28,2018,Monday,6:00,PM,Forged in Fire,The Scottish Claymore,2,6,PG,N,"Four blade smiths face one of the most grueling challenges in Forged in Fire history when the electricity and power tools are taken away from them and they must forge a blade with just fire and their bare hands. Only two will survive this strenuous task to move on to the final round where they'll have just five days to create the iconic Scottish Claymore, the legendary weapon of William Wallace. They'll go blade to blade in a final round of testing, but only the bravest of hearts will be crowned the Forged in Fire champion."
5,28,2018,Monday,7:00,PM,Forged in Fire,The Rhomphaia,5,0,PG,N,"The bladesmiths are forced to achieve one of six Damascus patterns for their first round blade, and they must choose wisely. The ladder to victory is full of twists as the smiths stack, weld and repeat trying to forge beautifully crafted and durable blades under their specified parameters. When time runs out, only two competitors enter the final challenge to recreate the fearsome Rhomphaia sword. Which smith will demonstrate true mastery to dominate the competition and be named the next Forged In Fire Champion?"
5,28,2018,Monday,8:00,PM,Forged in Fire: Cutting Deeper,The Two-Handed Sword,2,63,PG,Y,"(Enhanced.) The bladesmiths are forced to harvest steel from motorcycles to forge blades in their signature style, and things don't go according to plan. After an intense race to the finish, the final two competitors have only five days to recreate a giant Indian two-handed sword. Which competitor has the drive to become the next Forged In Fire Champion, and who will be left in the dust?"
5,28,2018,Monday,9:00,PM,Forged in Fire,The Naval Cutlass,5,12,PG,Y,"In a special military themed episode, four bladesmiths, all veterans of the U.S. Armed Forces, dive into the fray when they are tasked with forging a combat knife from an anti-tank hedgehog. After two grueling rounds of competition filled with frustration and a medical emergency, the final two smiths advance and head back to their home forges to recreate another military favorite, the M1917 Naval Cutlass. Which veteran has the mettle to drive to glory and earn the rank of Forged in Fire Champion?"
5,28,2018,Monday,10:00,PM,SIX,Critical,2,1,14,Y,"In the wake of Rip's shooting, Graves and our SEALs plan their payback. Michael lands in CIA custody at a black site, while CIA agent Gina Cline pools her resources to find the mastermind behind the attack."
5,28,2018,Monday,11:02,PM,SIX,Critical,2,1,14,Y,"In the wake of Rip's shooting, Graves and our SEALs plan their payback. Michael lands in CIA custody at a black site, while CIA agent Gina Cline pools her resources to find the mastermind behind the attack."
5,28,2018,Monday,11:03,PM,777,777,777,777,777,777,777
5,29,2018,Tuesday,12:03,AM ,Forged in Fire: Cutting Deeper,The Two-Handed Sword,2,63,PG,Y,"(Enhanced.) The bladesmiths are forced to harvest steel from motorcycles to forge blades in their signature style, and things don't go according to plan. After an intense race to the finish, the final two competitors have only five days to recreate a giant Indian two-handed sword. Which competitor has the drive to become the next Forged In Fire Champion, and who will be left in the dust?"
5,29,2018,Tuesday,12:05,AM ,Forged in Fire,The Naval Cutlass,5,12,PG,Y,"In a special military themed episode, four bladesmiths, all veterans of the U.S. Armed Forces, dive into the fray when they are tasked with forging a combat knife from an anti-tank hedgehog. After two grueling rounds of competition filled with frustration and a medical emergency, the final two smiths advance and head back to their home forges to recreate another military favorite, the M1917 Naval Cutlass. Which veteran has the mettle to drive to glory and earn the rank of Forged in Fire Champion?"
5,29,2018,Tuesday,1:03,AM ,Forged in Fire,The Naval Cutlass,5,12,PG,Y,"In a special military themed episode, four bladesmiths, all veterans of the U.S. Armed Forces, dive into the fray when they are tasked with forging a combat knife from an anti-tank hedgehog. After two grueling rounds of competition filled with frustration and a medical emergency, the final two smiths advance and head back to their home forges to recreate another military favorite, the M1917 Naval Cutlass. Which veteran has the mettle to drive to glory and earn the rank of Forged in Fire Champion?"
5,29,2018,Tuesday,1:05,AM ,SIX,Critical,2,1,14,Y,"In the wake of Rip's shooting, Graves and our SEALs plan their payback. Michael lands in CIA custody at a black site, while CIA agent Gina Cline pools her resources to find the mastermind behind the attack."
5,29,2018,Tuesday,2:03,AM ,SIX,Critical,2,1,14,Y,"In the wake of Rip's shooting, Graves and our SEALs plan their payback. Michael lands in CIA custody at a black site, while CIA agent Gina Cline pools her resources to find the mastermind behind the attack."
5,29,2018,Tuesday,2:05,AM ,777,777,777,777,777,777,777
5,29,2018,Tuesday,2:07,AM ,777,777,777,777,777,777,777
5,29,2018,Tuesday,3:04,AM ,SIX,Critical,2,1,14,Y,"In the wake of Rip's shooting, Graves and our SEALs plan their payback. Michael lands in CIA custody at a black site, while CIA agent Gina Cline pools her resources to find the mastermind behind the attack."
5,29,2018,Tuesday,3:07,AM ,777,777,777,777,777,777,777
5,29,2018,Tuesday,3:10,AM ,Forged in Fire: Cutting Deeper,The Two-Handed Sword,2,63,PG,Y,"(Enhanced.) The bladesmiths are forced to harvest steel from motorcycles to forge blades in their signature style, and things don't go according to plan. After an intense race to the finish, the final two competitors have only five days to recreate a giant Indian two-handed sword. Which competitor has the drive to become the next Forged In Fire Champion, and who will be left in the dust?"
5,29,2018,Tuesday,4:02,AM ,888,888,888,888,888,888,888
5,29,2018,Tuesday,4:10,AM ,Forged in Fire,The Scottish Claymore,2,6,PG,N,"Four blade smiths face one of the most grueling challenges in Forged in Fire history when the electricity and power tools are taken away from them and they must forge a blade with just fire and their bare hands. Only two will survive this strenuous task to move on to the final round where they'll have just five days to create the iconic Scottish Claymore, the legendary weapon of William Wallace. They'll go blade to blade in a final round of testing, but only the bravest of hearts will be crowned the Forged in Fire champion."
5,29,2018,Tuesday,4:30,AM ,888,888,888,888,888,888,888
5,29,2018,Tuesday,5:00,AM ,888,888,888,888,888,888,888
5,29,2018,Tuesday,5:01,AM ,888,888,888,888,888,888,888
5,29,2018,Tuesday,5:30,AM ,888,888,888,888,888,888,888
5,29,2018,Tuesday,6:00,AM ,888,888,888,888,888,888,888
5,29,2018,Tuesday,6:30,AM ,888,888,888,888,888,888,888
5,29,2018,Tuesday,7:00,AM ,888,888,888,888,888,888,888
5,29,2018,Tuesday,7:30,AM ,888,888,888,888,888,888,888
5,29,2018,Tuesday,8:00,AM ,Special,America's Greatest Threat: Vladimir Putin,998,998,14,N,"A gripping look at Putin's rise from humble beginnings to brutal dictatorship, and his emergence as one of the gravest threats to America's security."
5,29,2018,Tuesday,10:00,AM ,Special,The Rise,998,998,14,N,"A unique perspective on the rise of Nazi Germany and how millions of people were so vulnerable to fascism, told through rare and never-before-seen amateur films shot by the Germans who were there."
5,29,2018,Tuesday,12:00,PM,Special,Third Reich: The Fall,998,998,14,N,How did the Germans experience the Allied victory in WWII? Rarely-and never-before-seen amateur films recount the catastrophic downfall of the Third Reich through the eyes of the people who lived it: the Germans themselves.
5,29,2018,Tuesday,2:00,PM,Forged in Fire,Cavalry Saber,3,13,PG,N,"Four new bladesmiths face the unprecedented challenge of forging the barrel of a gun into a lethal knife. After a round of brutal testing, the final two bladesmiths return home where they have five days to forge one of the most legendary blades in combat history, the Cavalry Saber. Will these challenges be too much for the bladesmiths or will one rise to the top and be crowned Forged in Fire Champion?"
5,29,2018,Tuesday,3:00,PM,Forged in Fire,Viking Sword,2,5,PG,N,Four bladesmiths are subjected to one of the most extreme challenges of the season when they must salvage material from a car and forge a blade in a race against time. Only two will speed through to the final round where they'll have five days to create a Viking sword. In a shocking finale they are pushed to their limits but only one can be crowned the Forged in Fire champion.
5,29,2018,Tuesday,4:00,PM,Forged in Fire,Talwar,4,7,PG,N,"A new group of competitors face the unknown when they are tasked with using odd shapes of mystery steel to forge a blade in their signature style. All four smiths fight to the finish amidst painful injuries and setbacks, but only two make it through to the final round. With just five days to recreate the sacred but lethal Talwar sword, which smith will defy all odds to claim the title of Forged In Fire Champion and $10,000 prize?"
5,29,2018,Tuesday,5:00,PM,Forged in Fire,Tabar,2,10,PG,N,"Four bladesmiths must take an ordinary garden lawnmower and using its metal to bend and shape to their will, create one of their signature blades. When the other contestants are mowed down in the competition, two will make it to the final round where they must create a Tabar, a deadly battle axe from Southern Asia. After a series of grueling tests, only one will survive the cut to be named the Forged in Fire champion."
5,29,2018,Tuesday,6:00,PM,Forged in Fire,The Pata,3,11,PG,N,"Over the course of three seasons, 26 bladesmiths have been crowned Forged in Fire champion. Tonight, prior winners return to prove who among them is the best of the best by forging a blade using canoe damascus. After two high octane rounds of competition, the two remaining champions will move to the final round where they must create a weapon known for its unique mechanics and deadly double-edged blade--the Pata. With $10,000 and their reputation on the line, which smith will survive the judges' brutal testing to once again be crowned Forged in Fire champion?"
5,29,2018,Tuesday,7:00,PM,Forged in Fire,Judges Pick,4,1,PG,N,"For the first time, it's judge against judge when all four judges pick a past bladesmith to represent them in the ultimate battle for supremacy. First, each bladesmith must forge with steel from the streets of New York to create a blade in their signature style. In the final round, the two remaining competitors have five days to forge a sword that originated from the most skilled blacksmiths in West Africa, the Ida. Which smith will surmount it all to claim the $10,000 prize and give their judge the ultimate bragging rights?"
5,29,2018,Tuesday,8:00,PM,Forged in Fire: Cutting Deeper,The Naval Cutlass,2,64,PG,Y,"(Enhanced.) In a special military themed episode, four bladesmiths, all veterans of the U.S. Armed Forces, dive into the fray when they are tasked with forging a combat knife from an anti-tank hedgehog. After two grueling rounds of competition filled with frustration and a medical emergency, the final two smiths advance and head back to their home forges to recreate another military favorite, the M1917 Naval Cutlass. Which veteran has the mettle to drive to glory and earn the rank of Forged in Fire Champion?"
5,29,2018,Tuesday,9:00,PM,Forged in Fire,The Horseman's Axe,5,13,PG,Y,"Four bladesmiths are pushed to their limits when they each must forge a signature blade from small springs of steel. Wonky welds and broken billets cause major setbacks that must be corrected before the time runs out. Ultimately, two smiths manage to turn their setbacks into comebacks to secure a spot in the final round where they must recreate the deadly Horseman's Axe. Which smith will join the ranks of Forged In Fire champions and return home with the $10,000 prize?"
5,29,2018,Tuesday,10:03,PM,Hunting ISIS,Into the Fray,1,1,MA,Y,"Unpaid and unsanctioned by their own government, a handful of American volunteers have left their homes and loved ones to join the fight against ISIS in Iraq and Syria. Whether they are military veterans with unfinished business in the Middle East or civilians with a taste for adventure, each of these men are searching for something. Defeating ISIS is a good start."
5,29,2018,Tuesday,11:03,PM,Forged in Fire,The Horseman's Axe,5,13,PG,Y,"Four bladesmiths are pushed to their limits when they each must forge a signature blade from small springs of steel. Wonky welds and broken billets cause major setbacks that must be corrected before the time runs out. Ultimately, two smiths manage to turn their setbacks into comebacks to secure a spot in the final round where they must recreate the deadly Horseman's Axe. Which smith will join the ranks of Forged In Fire champions and return home with the $10,000 prize?"
5,29,2018,Tuesday,11:05,PM,777,777,777,777,777,777,777
5,30,2018,Wednesday,12:03,AM ,Forged in Fire: Cutting Deeper,The Naval Cutlass,2,64,PG,Y,"(Enhanced.) In a special military themed episode, four bladesmiths, all veterans of the U.S. Armed Forces, dive into the fray when they are tasked with forging a combat knife from an anti-tank hedgehog. After two grueling rounds of competition filled with frustration and a medical emergency, the final two smiths advance and head back to their home forges to recreate another military favorite, the M1917 Naval Cutlass. Which veteran has the mettle to drive to glory and earn the rank of Forged in Fire Champion?"
5,30,2018,Wednesday,1:03,AM ,Forged in Fire,The Horseman's Axe,5,13,PG,Y,"Four bladesmiths are pushed to their limits when they each must forge a signature blade from small springs of steel. Wonky welds and broken billets cause major setbacks that must be corrected before the time runs out. Ultimately, two smiths manage to turn their setbacks into comebacks to secure a spot in the final round where they must recreate the deadly Horseman's Axe. Which smith will join the ranks of Forged In Fire champions and return home with the $10,000 prize?"
5,30,2018,Wednesday,2:06,AM ,Hunting ISIS,Into the Fray,1,1,MA,Y,"Unpaid and unsanctioned by their own government, a handful of American volunteers have left their homes and loved ones to join the fight against ISIS in Iraq and Syria. Whether they are military veterans with unfinished business in the Middle East or civilians with a taste for adventure, each of these men are searching for something. Defeating ISIS is a good start."
5,30,2018,Wednesday,3:04,AM ,Forged in Fire,The Horseman's Axe,5,13,PG,Y,"Four bladesmiths are pushed to their limits when they each must forge a signature blade from small springs of steel. Wonky welds and broken billets cause major setbacks that must be corrected before the time runs out. Ultimately, two smiths manage to turn their setbacks into comebacks to secure a spot in the final round where they must recreate the deadly Horseman's Axe. Which smith will join the ranks of Forged In Fire champions and return home with the $10,000 prize?"
5,30,2018,Wednesday,3:06,AM ,777,777,777,777,777,777,777
5,30,2018,Wednesday,4:02,AM ,888,888,888,888,888,888,888
5,30,2018,Wednesday,4:30,AM ,888,888,888,888,888,888,888
5,30,2018,Wednesday,5:00,AM ,888,888,888,888,888,888,888
5,30,2018,Wednesday,5:30,AM ,888,888,888,888,888,888,888
5,30,2018,Wednesday,6:00,AM ,888,888,888,888,888,888,888
5,30,2018,Wednesday,6:30,AM ,888,888,888,888,888,888,888
5,30,2018,Wednesday,7:00,AM ,WWI: The First Modern War:,Clouds of Death,1,2,14,N,"The Germans, ignoring international treaties they signed, were first to weaponize a chemical. In this case it was chlorine--a highly toxic ingredient used in the manufacture of chemical dyes of which they had a huge supply. Their action unleashed an escalation of poison gas weapons as both sides developed different chemicals and more effective counter measures. Their use of culminated in a bold British plan that unfolded beneath the battlefield at Messine Ridge. British mining and explosive experts planted 450 tons of high explosive hidden in a network of tunnels under Messine ridge. When ignited, they created the biggest land mine in history--killing 10,000 German soldiers. The explosion rattled windows at 10 Downing St., 140 miles away and registered as an earthquake in Switzerland."
5,30,2018,Wednesday,8:00,AM ,The World Wars,Trial By Fire,1,1,14,N,"An assassin's bullet sparks a global conflict that quickly evolves into the deadliest war humanity has ever seen. In the chaos, a new generation of soldier emerges, including a group of men who would become the most infamous leaders of the 20th century. Jeremy Renner narrates."
5,30,2018,Wednesday,10:00,AM ,The World Wars,A Rising Threat,1,2,14,N,"The fighting may have stopped, but tensions around the world continue to simmer just beneath the surface. Few may realize it, but the seeds of the next great global conflict have already been sown. Jeremy Renner narrates."
5,30,2018,Wednesday,12:00,PM,The World Wars,Never Surrender,1,3,14,N,"A new generation of world leaders is called to action as war inevitably breaks out again. The men who came of age in battle now must rely upon past experiences to fight a new conflict, as they face the greatest challenge humanity has ever seen. Jeremy Renner narrates."
5,30,2018,Wednesday,2:00,PM,American Pickers,Cammy Camaro,10,9,PG,N,"The guys are freestyling in Kansas with a completely empty van when they stumble upon a staggering honey hole. Later, a couple's garage sale collection looks like a bust. That is, until the guys uncover barn after barn of awesome stuff. Meanwhile in Iowa, Danielle learns that Frank's coin-op motorbike is worth some serious coin."
5,30,2018,Wednesday,3:00,PM,American Pickers,Grudge Match,12,12,PG,N,It's Frank vs. Mike when the guys take to the track for a grudge match drag race to see who has the fastest ride.
5,30,2018,Wednesday,4:00,PM,American Pickers,Plymouth Rocks,12,4,PG,N,"In car country, Mike falls hard for a 100-year-old turbo-charged hotrod; the guys land some sweet deals at a massive man cave, and Frank rescues a vintage muscle car from a rusty demise."
5,30,2018,Wednesday,5:00,PM,American Pickers,The Numbers Game,13,14,PG,N,The guys discover a rare 1930s coupe at Buckey's one-man ranch; and the numbers aren't in Mike's favor when Frank shows off his beautiful mind.
5,30,2018,Wednesday,6:00,PM,American Pickers,The Big Bet,13,12,PG,N,"It's Frank vs. Mike in their biggest bet ever, and this time the stakes are personal. Will Frank keep his beard, or get himself a close shave?"
5,30,2018,Wednesday,7:00,PM,American Pickers,Slim Pickings,15,7,PG,N,"The guys visit a jaw-dropping Kentucky property with a racetrack that revives an old Mike & Frank rivalry. Later, a freestyle stop in North Carolina looks like a bust until they unearth a one-of-a-kind TV relic."
5,30,2018,Wednesday,8:00,PM,American Pickers,Mike's Motorcycle Club,1,49,PG,Y,Mike and Frank are cruising the country in search of the best motorcycles they can find.
5,30,2018,Wednesday,9:00,PM,SIX,Critical,2,1,14,N,"In the wake of Rip's shooting, Graves and our SEALs plan their payback. Michael lands in CIA custody at a black site, while CIA agent Gina Cline pools her resources to find the mastermind behind the attack."
5,30,2018,Wednesday,10:00,PM,SIX,Ghosts,2,2,14,Y,"In Rip's absence, Graves and Ortiz clash over the direction of the team. Gina's interrogation of Michael turns personal. The SEALS get to know their extreme new team member, Trevor."
5,30,2018,Wednesday,11:01,PM,SIX,Ghosts,2,2,14,Y,"In Rip's absence, Graves and Ortiz clash over the direction of the team. Gina's interrogation of Michael turns personal. The SEALS get to know their extreme new team member, Trevor."
5,30,2018,Wednesday,11:03,PM,777,777,777,777,777,777,777
5,31,2018,Thursday,12:03,AM ,SIX,Critical,2,1,14,N,"In the wake of Rip's shooting, Graves and our SEALs plan their payback. Michael lands in CIA custody at a black site, while CIA agent Gina Cline pools her resources to find the mastermind behind the attack."
5,31,2018,Thursday,1:03,AM ,SIX,Ghosts,2,2,14,Y,"In Rip's absence, Graves and Ortiz clash over the direction of the team. Gina's interrogation of Michael turns personal. The SEALS get to know their extreme new team member, Trevor."
5,31,2018,Thursday,2:03,AM ,SIX,Ghosts,2,2,14,Y,"In Rip's absence, Graves and Ortiz clash over the direction of the team. Gina's interrogation of Michael turns personal. The SEALS get to know their extreme new team member, Trevor."
5,31,2018,Thursday,2:04,AM ,777,777,777,777,777,777,777
5,31,2018,Thursday,3:02,AM ,SIX,Ghosts,2,2,14,Y,"In Rip's absence, Graves and Ortiz clash over the direction of the team. Gina's interrogation of Michael turns personal. The SEALS get to know their extreme new team member, Trevor."
5,31,2018,Thursday,3:04,AM ,American Pickers,Mike's Motorcycle Club,1,49,PG,Y,Mike and Frank are cruising the country in search of the best motorcycles they can find.
5,31,2018,Thursday,4:02,AM ,888,888,888,888,888,888,888
5,31,2018,Thursday,4:30,AM ,888,888,888,888,888,888,888
5,31,2018,Thursday,5:00,AM ,888,888,888,888,888,888,888
5,31,2018,Thursday,5:30,AM ,888,888,888,888,888,888,888
5,31,2018,Thursday,6:00,AM ,888,888,888,888,888,888,888
5,31,2018,Thursday,6:30,AM ,888,888,888,888,888,888,888
5,31,2018,Thursday,7:00,AM ,Sold!,Duck and Hover,1,5,PG,N,"Rick and Mike make like 007 when they float over land and lake on a one-man hovercraft about to go on the block. But will this blow away the crowd when it comes time to sell--or will Rick's pitch be seen as just a lot of hot air? Then, Rick's own money is on the line when he buys a trio of abandoned storage units. Are there big dollars buried in all that stuff, or just the leftovers of a lifetime? And when Jerry brings in a pair of lifelike--and life-sized--dinosaur statues, Rick and Mike take the primordial pair on a crazy tour of the lake to dig up some BIG bids."
5,31,2018,Thursday,7:30,AM ,Sold!,Rick's Royal Flush,1,3,PG,N,"Rick, John and Jerry have a blast when they get their hands on an old fashioned TNT plunger. But when it is repurposed as a novel TV remote, could it bomb at the auction? A go-kart on steroids--dubbed the Personal Track Vehicle by its inventor--pits two unlikely competitors in a battle for this Boy Toy. And a shipment of handcrafted rawhide toilet seats has Rick wondering if these Man-Can accessories will boost his bottom line, or bite him on the butt."
5,31,2018,Thursday,8:00,AM ,Pawn Stars,Peaches & Pinups,1,13,PG,N,"Corey has a chance to buy a wooden crossbow that hasn't been fired in almost 40 years--will it hold together and hit its mark or splinter, crack and fracture the deal? Meanwhile Rick blushes when a woman tries to sell her husband's Playboy collection. Will he ""read the articles"" and buy the lot or pass on Hef's ladies? Finally, the Pawn Stars try to sell one of their most prized items, an Ormolu clock, aka ""The Death Clock."""
5,31,2018,Thursday,8:30,AM ,Pawn Stars,Whale of a Time,2,24,PG,N,"The Pawn Stars are presented with an engraved whale's tooth believed to be authentic 1800's scrimshaw. Can the gang make a whale of an offer or will it be a fluke? Then, the Old Man sets his sights on a pair of mysterious Civil War era rifles. Will he take aim and hit the mark or end up dodging a bullet? And later, a man brings in a pristine edition of Playboy's very first issue--featuring Hollywood legend Marilyn Monroe. Will Rick sneak a peek or just read the articles?"
